game_id,calling_side,score_diff_pre,elapsed_pre,elapsed_post,wp_caller_pre,wp_caller_post,delta_wp
2022020387,home,-2,3435,3600,0.010569320635847847,4.114916350330176e-05,-0.010528171472344545
2022020605,home,-2,3472,3600,0.00841869096748349,4.114916350330176e-05,-0.008377541803980188
2022020687,home,-4,765,1071,0.06544139390391623,0.02905532883944457,-0.03638606506447166
2022020747,home,-1,3577,3600,0.05374028563662957,0.035321007106373044,-0.018419278530256523
2022021286,home,-2,3474,3600,0.008306394391277826,4.114916350330176e-05,-0.008265245227774524
2022020045,home,-2,3524,3600,0.005620862107051991,4.114916350330176e-05,-0.005579712943548689
2022020135,home,-3,1713,2018,0.08243164223014818,0.14776035330663556,0.06532871107648738
2022020634,home,2,2210,2513,0.899866709548212,0.9245282060409851,0.02466149649277305
2022020656,home,-1,3522,3600,0.07391446193114468,0.035321007106373044,-0.03859345482477163
2022020839,home,-1,3508,3600,0.07820694411023975,0.0012259755486056392,-0.07698096856163411
2022020971,home,-2,3526,3600,0.005517818190311387,0.0012259755486056392,-0.004291842641705748
2022021133,home,-2,3392,3600,0.013246451190739441,4.114916350330176e-05,-0.013205302027236139
2022021188,home,-1,3548,3600,0.06528316318446525,0.0012259755486056392,-0.06405718763585962
2022020016,home,-3,3489,3600,0.0006203901223498415,4.114916350330176e-05,-0.0005792409588465397
2022020223,home,-1,3496,3600,0.08174378847150933,0.035321007106373044,-0.046422781365136286
2022020330,home,-2,3429,3634,0.010931345307406682,0.035321007106373044,0.024389661798966362
2022020471,home,-1,3525,3600,0.0729672864199738,0.035321007106373044,-0.037646279313600754
2022020551,home,-1,3597,3600,0.04131058992162497,0.035321007106373044,-0.005989582815251929
2022020785,home,1,999,1300,0.7084883633630382,0.7158360987441714,0.0073477353811332025
2022020837,home,-1,3556,3600,0.06237825970267247,0.0012259755486056392,-0.06115228415406683
2022020955,home,0,3071,3375,0.5304386251706369,0.5275332737651778,-0.002905351405459111
2022021269,home,0,3556,3892,0.5244705332151707,0.5220248987850972,-0.0024456344300735067
2022020485,home,-1,1906,2207,0.31810643655840326,0.5355832812963681,0.21747684473796486
2022020623,home,-1,3559,3600,0.061246609768825455,0.035321007106373044,-0.02592560266245241
2022020727,home,-1,3557,3600,0.0620038723089138,0.035321007106373044,-0.026682865202540755
2022020735,home,-1,3557,3600,0.0620038723089138,0.035321007106373044,-0.026682865202540755
2022020815,home,-2,3427,3600,0.011052850390331099,4.114916350330176e-05,-0.011011701226827797
2022020381,home,1,1735,2079,0.7331296004227674,0.7534572777352424,0.02032767731247498
2022020606,home,0,1515,1823,0.53854458454861,0.5373021230917383,-0.0012424614568716796
2022020744,home,-1,3531,3600,0.07103950685987052,0.0012259755486056392,-0.06981353131126489
2022020881,home,0,3839,3600,0.5220248987850972,0.035321007106373044,-0.48670389167872413
2022020922,home,-3,1670,1970,0.08505229063847335,0.06603240795328195,-0.01901988268519139
